10,-2.8125,-0.46875,4.7124
10.017,-2.8073,-0.46875,4.7124
10.117,-2.776,-0.46875,4.7124
10.217,-2.7448,-0.46875,4.7124
10.317,-2.7135,-0.46875,4.7124
10.4,-2.6875,-0.46875,4.7124
10.483,-2.6615,-0.46875,4.7124
10.567,-2.6354,-0.46875,4.7124
10.667,-2.6042,-0.46875,4.7124
10.767,-2.5729,-0.46875,4.7124
10.85,-2.5469,-0.46875,4.7124
10.967,-2.5104,-0.46875,4.7124
11.05,-2.4844,-0.46875,4.7124
11.15,-2.4531,-0.46875,4.7124
11.233,-2.4271,-0.46875,4.7124
11.333,-2.3958,-0.46875,4.7124
11.417,-2.3698,-0.46875,4.7124
11.517,-2.3386,-0.46875,4.7124
11.6,-2.3125,-0.46875,4.7124
11.7,-2.2813,-0.46875,4.7124
11.783,-2.2552,-0.46875,4.7124
11.883,-2.224,-0.46875,4.7124
11.983,-2.1927,-0.46875,4.7124
12.067,-2.1667,-0.46875,4.7124
12.167,-2.1354,-0.46875,4.7124
12.25,-2.1094,-0.46875,4.7124
12.333,-2.0833,-0.46875,4.7124
12.433,-2.0521,-0.46875,4.7124
12.533,-2.0208,-0.46875,4.7124
12.617,-1.9948,-0.46875,4.7124
12.717,-1.9636,-0.46875,4.7124
12.817,-1.9323,-0.46875,4.7124
12.9,-1.9063,-0.46875,4.7124
13,-1.875,-0.46875,4.7124
13.083,-1.849,-0.46875,4.7124
13.183,-1.8177,-0.46875,4.7124
13.267,-1.7917,-0.46875,4.7124
13.367,-1.7604,-0.46875,4.7124
13.467,-1.7292,-0.46875,4.7124
13.55,-1.7031,-0.46875,4.7124
13.65,-1.6719,-0.46875,4.7124
13.75,-1.6407,-0.46875,4.7124
13.833,-1.6146,-0.46875,4.7124
13.917,-1.5886,-0.46875,4.7124
14.017,-1.5573,-0.46875,4.7124
14.117,-1.5261,-0.46875,4.7124
14.2,-1.5,-0.46875,4.7124
14.283,-1.474,-0.46875,4.7124
14.383,-1.4427,-0.46875,4.7124
14.483,-1.4115,-0.46875,4.7124
14.583,-1.3802,-0.46875,4.7124
14.667,-1.3542,-0.46875,4.7124
14.767,-1.323,-0.46875,4.7124
14.85,-1.2969,-0.46875,4.7124
14.933,-1.2709,-0.46875,4.7124
15.033,-1.2396,-0.46875,4.7124
15.133,-1.2084,-0.46875,4.7124
15.217,-1.1823,-0.46875,4.7124
15.333,-1.1459,-0.46875,4.7124
15.417,-1.1198,-0.46875,4.7124
15.5,-1.0938,-0.46875,4.7124
15.583,-1.0677,-0.46875,4.7124
15.667,-1.0417,-0.46875,4.7124
15.767,-1.0105,-0.46875,4.7124
15.867,-0.97921,-0.46875,4.7124
15.967,-0.94796,-0.46875,4.7124
16.05,-0.92192,-0.46875,4.7124
16.15,-0.89067,-0.46875,4.7124
16.233,-0.86463,-0.46875,4.7124
16.317,-0.83859,-0.46875,4.7124
16.417,-0.80734,-0.46875,4.7124
16.517,-0.77609,-0.46875,4.7124
16.617,-0.74484,-0.46875,4.7124
16.7,-0.7188,-0.46875,4.7124
16.8,-0.68755,-0.46875,4.7124
16.9,-0.6563,-0.46875,4.7124
17,-0.62505,-0.46875,4.7124
17.083,-0.59901,-0.46875,4.7124
17.167,-0.57297,-0.46875,4.7124
17.266,-0.54172,-0.46875,4.7124
17.366,-0.51047,-0.46875,4.7124
17.45,-0.48443,-0.46875,4.7124
17.533,-0.45839,-0.46875,4.7124
17.65,-0.42193,-0.46875,4.7124
17.733,-0.39589,-0.46875,4.7124
17.816,-0.36985,-0.46875,4.7124
17.9,-0.34381,-0.46875,4.7124
18,-0.31256,-0.46875,4.7124
18.1,-0.28131,-0.46875,4.7124
18.183,-0.25527,-0.46875,4.7124
18.283,-0.22402,-0.46875,4.7124
18.383,-0.19277,-0.46875,4.7124
18.483,-0.16152,-0.46875,4.7124
18.566,-0.13548,-0.46875,4.7124
18.65,-0.10944,-0.46875,4.7124
18.75,-0.078189,-0.46875,4.7124
18.833,-0.052148,-0.46875,4.7124
18.933,-0.020899,-0.46875,4.7124
19.033,0.01035,-0.46875,4.7124
19.116,0.036391,-0.46875,4.7124
19.216,0.067641,-0.46875,4.7124
19.316,0.09889,-0.46875,4.7124
19.4,0.12493,-0.46875,4.7124
19.483,0.15097,-0.46875,4.7124
19.583,0.18222,-0.46875,4.7124
19.666,0.20826,-0.46875,4.7124
19.766,0.23951,-0.46875,4.7124
19.866,0.27076,-0.46875,4.7124
19.966,0.30201,-0.46875,4.7124
20.05,0.32805,-0.46875,4.7124
20.15,0.3593,-0.46875,4.7124
20.233,0.38534,-0.46875,4.7124
20.333,0.41659,-0.46875,4.7124
20.416,0.44263,-0.46875,4.7124
20.516,0.47388,-0.46875,4.7124
20.6,0.49992,-0.46875,4.7124
20.683,0.52597,-0.46875,4.7124
20.766,0.55201,-0.46875,4.7124
20.866,0.58326,-0.46875,4.7124
20.966,0.61451,-0.46875,4.7124
21.066,0.64576,-0.46875,4.7124
21.15,0.67181,-0.46875,4.7124
21.25,0.70306,-0.46875,4.7124
21.35,0.73431,-0.46875,4.7124
21.433,0.76035,-0.46875,4.7124
21.516,0.7864,-0.46875,4.7124
21.633,0.82286,-0.46875,4.7124
21.716,0.8489,-0.46875,4.7124
21.816,0.88015,-0.46875,4.7124
21.9,0.90619,-0.46875,4.7124
21.983,0.93224,-0.46875,4.7124
22.083,0.96349,-0.46875,4.7124
22.183,0.99474,-0.46875,4.7124
22.267,1.0208,-0.46875,4.7124
22.35,1.0468,-0.46875,4.7124
22.45,1.0781,-0.46875,4.7124
22.55,1.1093,-0.46875,4.7124
22.633,1.1354,-0.46875,4.7124
22.733,1.1666,-0.46875,4.7124
22.833,1.1979,-0.46875,4.7124
22.917,1.2239,-0.46875,4.7124
23,1.25,-0.46875,4.7124
23.1,1.2812,-0.46875,4.7124
23.2,1.3125,-0.46875,4.7124
23.283,1.3385,-0.46875,4.7124
23.383,1.3698,-0.46875,4.7124
23.467,1.3958,-0.46875,4.7124
23.567,1.4271,-0.46875,4.7124
23.65,1.4531,-0.46875,4.7124
23.75,1.4843,-0.46875,4.7124
23.833,1.5104,-0.46875,4.7124
23.933,1.5416,-0.46875,4.7124
24.033,1.5729,-0.46875,4.7124
24.117,1.5989,-0.46875,4.7124
24.217,1.6302,-0.46875,4.7124
24.317,1.6614,-0.46875,4.7124
24.417,1.6927,-0.46875,4.7124
24.5,1.7187,-0.46875,4.7124
24.583,1.7448,-0.46875,4.7124
24.7,1.7812,-0.46875,4.7124
24.783,1.8073,-0.46875,4.7124
24.883,1.8385,-0.46875,4.7124
24.967,1.8646,-0.46875,4.7124
25.067,1.8958,-0.46875,4.7124
25.15,1.9219,-0.46875,4.7124
25.25,1.9531,-0.46875,4.7124
25.333,1.9792,-0.46875,4.7124
25.433,2.0104,-0.46875,4.7124
25.517,2.0365,-0.46875,4.7124
25.617,2.0677,-0.46875,4.7124
25.7,2.0938,-0.46875,4.7124
25.8,2.125,-0.46875,4.7124
25.9,2.1563,-0.46875,4.7124
25.983,2.1823,-0.46875,4.7124
26.083,2.2135,-0.46875,4.7124
26.181,2.2441,-0.46875,4.7124
26.26,2.2686,-0.46875,4.7124
26.349,2.2966,-0.46875,4.7124
26.421,2.319,-0.46875,4.7124
26.489,2.3403,-0.46875,4.7124
26.567,2.3647,-0.46875,4.7124
26.641,2.3879,-0.46875,4.7124
26.7,2.4063,-0.46875,4.7124
26.767,2.4273,-0.46875,4.7124
26.821,2.444,-0.46875,4.7124
26.882,2.463,-0.46875,4.7124
26.93,2.478,-0.46875,4.7124
26.985,2.4953,-0.46875,4.7124
27.037,2.5117,-0.46875,4.7124
27.087,2.5271,-0.46875,4.7124
27.126,2.5394,-0.46875,4.7124
27.171,2.5534,-0.46875,4.7124
27.206,2.5645,-0.46875,4.7124
27.241,2.5752,-0.46875,4.7124
27.28,2.5874,-0.46875,4.7124
27.317,2.599,-0.46875,4.7124
27.346,2.6082,-0.46875,4.7124
27.38,2.6187,-0.46875,4.7124
27.407,2.6271,-0.46875,4.7124
27.437,2.6366,-0.46875,4.7124
27.462,2.6443,-0.46875,4.7124
27.489,2.6529,-0.46875,4.7124
27.516,2.6612,-0.46875,4.7124
27.562,2.6756,-0.46855,4.7386
27.662,2.7068,-0.4663,4.8171
27.744,2.7325,-0.46256,4.8826
27.826,2.758,-0.45715,4.948
27.922,2.788,-0.44847,5.0265
28,2.8124,-0.43946,5.092
28.091,2.8409,-0.42657,5.1705
28.164,2.8638,-0.41414,5.236
28.248,2.8901,-0.3973,5.3145
28.328,2.915,-0.37844,5.3931
28.403,2.9383,-0.35769,5.4716
28.45,2.953,-0.34286,5.524
28.515,2.9734,-0.31924,5.6025
28.574,2.992,-0.29408,5.681
28.619,3.0058,-0.27206,5.7465
28.666,3.0206,-0.24451,5.825
28.706,3.0331,-0.21589,5.9036
28.734,3.0418,-0.19134,5.969
28.76,3.0501,-0.16122,6.0476
28.776,3.0551,-0.13568,6.113
28.789,3.059,-0.10468,6.1916
28.793,3.0605,-0.073473,6.2701
28.791,3.0598,-0.047445,0.052362
28.781,3.0567,-0.016353,0.1309
28.767,3.0523,0.0093079,0.19635
28.743,3.0448,0.039638,0.27489
28.718,3.0368,0.064415,0.33227
28.684,3.0262,0.093825,0.34219
28.652,3.0163,0.12345,0.30762
28.628,3.0089,0.14841,0.28373
28.601,3.0002,0.17843,0.28472
28.576,2.9927,0.20336,0.29972
28.546,2.9833,0.23281,0.31257
28.522,2.9756,0.25656,0.31242
28.495,2.967,0.28355,0.30101
28.469,2.9592,0.30938,0.29325
28.446,2.9518,0.33389,0.29612
28.427,2.9458,0.35315,0.30237
28.404,2.9389,0.37518,0.30616
28.383,2.9323,0.39601,0.30353
28.367,2.9271,0.41258,0.30047
28.351,2.9222,0.42851,0.29921
28.336,2.9176,0.44361,0.30058
28.316,2.9113,0.46381,0.3028
28.299,2.9061,0.48034,0.30314
28.287,2.902,0.49329,0.30197
28.274,2.8982,0.50561,0.30096
28.26,2.8938,0.51981,0.30082
28.249,2.8903,0.53106,0.30136
28.236,2.8863,0.54394,0.30194
28.226,2.8831,0.55426,0.30202
28.212,2.8789,0.56784,0.30149
28.203,2.876,0.57707,0.30125
28.193,2.8727,0.58759,0.30138
28.184,2.8701,0.59592,0.30159
28.175,2.8672,0.60547,0.30171
28.166,2.8643,0.61458,0.30164
28.159,2.8621,0.62175,0.30153
28.151,2.8596,0.62996,0.30148
28.144,2.8575,0.63647,0.30153
28.13,2.8531,0.65014,0.32775
28.093,2.8417,0.67923,0.40629
28.05,2.828,0.70733,0.48483
28.008,2.815,0.72987,0.55028
27.962,2.8005,0.75151,0.61573
27.889,2.7779,0.78012,0.70736
27.833,2.7603,0.79923,0.77281
27.772,2.7414,0.81715,0.83826
27.682,2.713,0.84007,0.92989
27.613,2.6916,0.85481,0.99533
27.527,2.6646,0.87059,1.0739
27.452,2.6412,0.8821,1.1393
27.375,2.6172,0.89205,1.2048
27.28,2.5875,0.90188,1.2833
27.183,2.5572,0.90936,1.3619
27.101,2.5315,0.91375,1.4273
27.001,2.5004,0.9168,1.5058
26.918,2.4744,0.91747,1.5713
26.818,2.4432,0.91614,1.6353
26.735,2.4172,0.91406,1.6532
26.619,2.3808,0.9119,1.609
26.535,2.3548,0.91145,1.5815
26.452,2.3288,0.91122,1.5819
26.352,2.2975,0.91044,1.6054
26.252,2.2663,0.909,1.6206
26.169,2.2403,0.90776,1.6142
26.069,2.2091,0.9067,1.5991
25.986,2.183,0.90609,1.5929
25.886,2.1518,0.90529,1.6002
25.802,2.1258,0.90437,1.6088
25.703,2.0945,0.90313,1.6099
25.603,2.0633,0.902,1.6047
25.519,2.0373,0.90119,1.6014
25.419,2.006,0.90023,1.6019
25.319,1.9748,0.89921,1.6046
25.236,1.9488,0.89831,1.6056
25.153,1.9228,0.89741,1.605
25.053,1.8915,0.89636,1.6037
24.953,1.8603,0.89535,1.6032
24.87,1.8343,0.8945,1.6037
24.77,1.803,0.89346,1.6045
24.686,1.777,0.89257,1.6047
24.603,1.751,0.8917,1.6044
24.503,1.7197,0.89066,1.6039
24.403,1.6885,0.88963,1.6038
24.32,1.6625,0.88877,1.604
24.22,1.6312,0.88772,1.6043
24.12,1.6,0.88667,1.6043
24.037,1.574,0.8858,1.6042
23.937,1.5428,0.88476,1.604
23.854,1.5167,0.8839,1.604
23.754,1.4855,0.88286,1.6041
23.654,1.4543,0.88182,1.6042
23.57,1.4282,0.88095,1.6042
23.47,1.397,0.87991,1.6041
23.37,1.3658,0.87887,1.6041
23.287,1.3397,0.878,1.6041
23.187,1.3085,0.87696,1.6041
23.104,1.2825,0.87609,1.6041
23.004,1.2512,0.87505,1.6041
22.904,1.22,0.87401,1.6041
22.821,1.194,0.87314,1.6041
22.721,1.1627,0.8721,1.6041
22.638,1.1367,0.87123,1.6041
22.538,1.1055,0.87019,1.6041
22.454,1.0795,0.86932,1.6041
22.371,1.0534,0.86846,1.6041
22.271,1.0222,0.86741,1.6041
22.171,0.99096,0.86637,1.6041
22.071,0.95973,0.86533,1.6041
21.988,0.9337,0.86446,1.6041
21.888,0.90247,0.86342,1.6041
21.805,0.87644,0.86255,1.6041
21.705,0.84521,0.86151,1.6041
21.621,0.81918,0.86064,1.6041
21.521,0.78795,0.8596,1.6041
21.438,0.76192,0.85874,1.6041
21.338,0.73069,0.85769,1.6041
21.255,0.70466,0.85683,1.6041
21.155,0.67343,0.85578,1.6041
21.072,0.6474,0.85492,1.6041
20.972,0.61617,0.85388,1.6041
20.872,0.58493,0.85283,1.6041
20.772,0.5537,0.85179,1.6041
20.689,0.52767,0.85092,1.6041
20.605,0.50164,0.85006,1.6041
20.505,0.47041,0.84902,1.6041
20.422,0.44438,0.84815,1.6041
20.322,0.41315,0.84711,1.6041
20.222,0.38192,0.84606,1.6041
20.122,0.35068,0.84502,1.6041
20.039,0.32466,0.84416,1.6041
19.939,0.29342,0.84311,1.6041
19.856,0.2674,0.84225,1.6041
19.756,0.23616,0.84121,1.6041
19.656,0.20493,0.84016,1.6041
19.572,0.1789,0.8393,1.6041
19.473,0.14767,0.83825,1.6041
19.389,0.12164,0.83739,1.6041
19.306,0.095612,0.83652,1.6041
19.206,0.064379,0.83548,1.6041
19.106,0.033146,0.83444,1.6041
19.006,0.0019127,0.83339,1.6041
18.923,-0.024115,0.83253,1.6041
18.823,-0.055348,0.83149,1.6041
18.74,-0.081376,0.83062,1.6041
18.64,-0.11261,0.82958,1.6041
18.54,-0.14384,0.82853,1.6041
18.456,-0.16987,0.82767,1.6041
18.356,-0.2011,0.82663,1.6041
18.273,-0.22713,0.82576,1.6041
18.173,-0.25836,0.82472,1.6041
18.09,-0.28439,0.82385,1.6041
17.99,-0.31563,0.82281,1.6041
17.89,-0.34686,0.82177,1.6041
17.807,-0.37289,0.8209,1.6041
17.723,-0.39891,0.82003,1.6041
17.624,-0.43015,0.81899,1.6041
17.54,-0.45617,0.81812,1.6041
17.44,-0.48741,0.81708,1.6041
17.34,-0.51864,0.81604,1.6041
17.257,-0.54467,0.81517,1.6041
17.157,-0.5759,0.81413,1.6041
17.057,-0.60714,0.81309,1.6041
16.974,-0.63316,0.81222,1.6041
16.891,-0.65919,0.81135,1.6041
16.791,-0.69042,0.81031,1.6041
16.691,-0.72166,0.80927,1.6041
16.591,-0.75289,0.80823,1.6041
16.507,-0.77892,0.80736,1.6041
16.424,-0.80495,0.8065,1.6041
16.341,-0.83097,0.80563,1.6041
16.241,-0.86221,0.80459,1.6041
16.141,-0.89344,0.80355,1.6041
16.058,-0.91947,0.80268,1.6041
15.958,-0.9507,0.80164,1.6041
15.875,-0.97651,0.80078,1.6041
15.763,-1.0116,0.79961,1.6041
15.687,-1.0354,0.79882,1.6041
15.614,-1.0581,0.79806,1.6041
15.531,-1.0841,0.79719,1.6041
15.465,-1.1047,0.79651,1.6041
15.39,-1.1283,0.79572,1.6041
15.318,-1.1508,0.79497,1.6041
15.249,-1.1721,0.79426,1.6041
15.195,-1.1889,0.7937,1.6041
15.144,-1.205,0.79316,1.6041
15.085,-1.2235,0.79255,1.6041
15.029,-1.241,0.79196,1.6041
14.984,-1.2549,0.7915,1.6041
14.934,-1.2707,0.79097,1.6041
14.885,-1.2858,0.79047,1.6041
14.847,-1.2977,0.79007,1.6041
14.804,-1.3114,0.78962,1.6041
14.762,-1.3244,0.78919,1.6041
14.729,-1.3346,0.78884,1.6041
14.698,-1.3444,0.78852,1.6041
14.662,-1.3556,0.78814,1.6041
14.628,-1.3663,0.78779,1.6041
14.595,-1.3765,0.78745,1.6041
14.57,-1.3845,0.78718,1.6041
14.54,-1.3937,0.78687,1.6041
14.517,-1.401,0.78663,1.6041
14.49,-1.4093,0.78635,1.6041
14.444,-1.4238,0.78567,1.6303
14.345,-1.4548,0.78238,1.7088
14.263,-1.4805,0.77779,1.7743
14.166,-1.5107,0.77008,1.8528
14.071,-1.5403,0.76002,1.9313
13.979,-1.569,0.74768,2.0099
13.905,-1.5921,0.73569,2.0753
13.834,-1.6144,0.72222,2.1408
13.752,-1.6399,0.70417,2.2193
13.675,-1.6639,0.68418,2.2979
13.615,-1.6827,0.66616,2.3578
13.558,-1.7005,0.64719,2.3991
13.49,-1.7218,0.62425,2.3839
13.42,-1.7438,0.60208,2.3448
13.36,-1.7627,0.58412,2.3278
13.287,-1.7852,0.56247,2.3462
13.229,-1.8035,0.54397,2.3684
13.159,-1.8252,0.5215,2.3719
13.089,-1.8471,0.49922,2.3586
13.018,-1.8693,0.47722,2.3497
12.959,-1.8879,0.45893,2.3512
12.888,-1.91,0.43685,2.3581
12.818,-1.932,0.41465,2.3616
12.747,-1.954,0.39246,2.359
12.688,-1.9724,0.37404,2.3557
12.618,-1.9945,0.35197,2.3545
12.559,-2.013,0.33358,2.3556
12.488,-2.035,0.31147,2.3576
12.417,-2.0571,0.28933,2.3582
12.358,-2.0755,0.27089,2.3572
12.288,-2.0976,0.24878,2.3561
12.229,-2.116,0.23037,2.3561
12.17,-2.1344,0.21195,2.3567
12.099,-2.1565,0.18984,2.3572
12.029,-2.1785,0.16772,2.3571
11.97,-2.1969,0.14929,2.3568
11.899,-2.219,0.12719,2.3565
11.828,-2.2411,0.10508,2.3566
11.758,-2.2632,0.082971,2.3568
11.699,-2.2816,0.064544,2.3569
11.64,-2.3,0.046118,2.3568
11.569,-2.3221,0.024008,2.3567
11.51,-2.3405,0.0055847,2.3567
11.44,-2.3626,-0.016524,2.3567
11.381,-2.381,-0.034949,2.3568
11.31,-2.4031,-0.057059,2.3568
11.239,-2.4252,-0.079169,2.3568
11.181,-2.4436,-0.097594,2.3568
11.11,-2.4656,-0.1197,2.3568
11.051,-2.4841,-0.13813,2.3568
10.98,-2.5061,-0.16024,2.3568
10.91,-2.5282,-0.18235,2.3568
10.851,-2.5466,-0.20077,2.3568
10.78,-2.5687,-0.22288,2.3568
10.721,-2.5871,-0.24131,2.3568
10.651,-2.6092,-0.26342,2.3568
10.58,-2.6313,-0.28553,2.3568
10.521,-2.6497,-0.30395,2.3568
10.45,-2.6718,-0.32606,2.3568
10.38,-2.6939,-0.34817,2.3568
10.321,-2.7123,-0.3666,2.3568
10.262,-2.7307,-0.38502,2.3568
10.203,-2.7491,-0.40345,2.3568
10.132,-2.7712,-0.42556,2.3568
10.062,-2.7932,-0.44767,2.3568
10.003,-2.8116,-0.46609,2.3568
9.9321,-2.8337,-0.4882,2.3568
9.8614,-2.8558,-0.51031,2.3568
9.8025,-2.8742,-0.52874,2.3568
9.7436,-2.8926,-0.54716,2.3568
9.6729,-2.9147,-0.56927,2.3568
9.6023,-2.9368,-0.59138,2.3568
9.5434,-2.9552,-0.60981,2.3568
9.4727,-2.9773,-0.63192,2.3568
9.4138,-2.9957,-0.65034,2.3568
9.3431,-3.0178,-0.67245,2.3568
9.2725,-3.0399,-0.69456,2.3568
9.2136,-3.0583,-0.71299,2.3568
9.1429,-3.0803,-0.7351,2.3568
9.084,-3.0987,-0.75352,2.3568
9.0133,-3.1208,-0.77563,2.3568
8.9427,-3.1429,-0.79774,2.3568
8.8838,-3.1613,-0.81617,2.3568
8.8249,-3.1797,-0.83459,2.3568
8.7542,-3.2018,-0.8567,2.3568
8.6953,-3.2202,-0.87513,2.3568
8.6246,-3.2423,-0.89724,2.3568
8.554,-3.2644,-0.91935,2.3568
8.4951,-3.2828,-0.93777,2.3568
8.4244,-3.3049,-0.95988,2.3568
8.3655,-3.3233,-0.97831,2.3568
8.2831,-3.349,-1.0041,2.3568
8.2242,-3.3674,-1.0225,2.3568
8.1653,-3.3858,-1.041,2.3568
8.0946,-3.4079,-1.0631,2.3568
8.0239,-3.43,-1.0852,2.3568
7.965,-3.4484,-1.1036,2.3568
7.8944,-3.4705,-1.1257,2.3568
7.8355,-3.4889,-1.1441,2.3568
7.7648,-3.511,-1.1662,2.3568
7.7059,-3.5294,-1.1847,2.3568
7.6352,-3.5515,-1.2068,2.3568
7.5764,-3.5699,-1.2252,2.3568
7.5057,-3.592,-1.2473,2.3568
7.4468,-3.6104,-1.2657,2.3568
7.3879,-3.6288,-1.2842,2.3568
7.3172,-3.6509,-1.3063,2.3568
7.2466,-3.6729,-1.3284,2.3568
7.1759,-3.695,-1.3505,2.3568
7.117,-3.7134,-1.3689,2.3568
7.0581,-3.7318,-1.3873,2.3568
6.9874,-3.7539,-1.4095,2.3568
6.9168,-3.776,-1.4316,2.3568
6.8461,-3.7981,-1.4537,2.3568
6.7872,-3.8165,-1.4721,2.3568
